Vehicle_ID,Speed,Position,Cluster
veh1.78,13.672080699865225,"(211.1142391742736, -1.6)",0
veh1.79,14.19029578566138,"(92.4687166797106, -1.6)",3
veh1.77,12.977042475227233,"(355.9381387763872, -1.6)",4
veh1.78,13.76796810002856,"(224.88220727430215, -1.6)",0
veh1.79,14.82717202410154,"(107.29588870381214, -1.6)",3
veh1.80,0.0,"(5.1, -1.6)",2
veh1.77,12.713172690571252,"(368.6513114669584, -1.6)",4
veh1.78,13.194819730681816,"(238.07702700498396, -1.6)",0
veh1.79,14.626755659650602,"(121.92264436346274, -1.6)",3
veh1.80,1.5510727393440902,"(6.65107273934409, -1.6)",2
veh1.77,13.00557379762266,"(381.6568852645811, -1.6)",4
veh1.78,13.850410888924714,"(251.9274378939087, -1.6)",0
veh1.79,13.91333183275588,"(135.8359761962186, -1.6)",3
veh1.80,4.123420930095016,"(10.774493669439106, -1.6)",2
veh1.77,12.963804594893906,"(394.620689859475, -1.6)",4
veh1.78,13.691261146705116,"(265.6186990406138, -1.6)",0
veh1.79,14.654099099892717,"(150.4900752961113, -1.6)",3
veh1.80,6.156644559721462,"(16.931138229160567, -1.6)",2
veh1.77,13.617613675050404,"(408.2383035345254, -1.6)",1
veh1.78,13.187381738725568,"(278.80608077933937, -1.6)",0
veh1.79,14.797297538137586,"(165.2873728342489, -1.6)",3
veh1.80,7.711711886851116,"(24.642850116011683, -1.6)",2
veh1.77,12.88642375033904,"(421.12472728486443, -1.6)",1
veh1.78,13.872004970464374,"(292.67808574980376, -1.6)",0
veh1.79,14.265219084239156,"(179.55259191848808, -1.6)",3
veh1.80,9.92202314941678,"(34.56487326542846, -1.6)",2
veh1.77,13.56967711881824,"(434.69440440368265, -1.6)",1
veh1.78,13.708962797325556,"(306.3870485471293, -1.6)",4
veh1.79,15.08705626353208,"(194.63964818202015, -1.6)",0
veh1.80,12.341056648036464,"(46.905929913464924, -1.6)",2
veh1.77,13.414034237899784,"(448.10843864158244, -1.6)",1
veh1.78,13.381435049300531,"(319.76848359642986, -1.6)",4
veh1.79,14.259898100137304,"(208.89954628215744, -1.6)",0
veh1.80,14.297450004059028,"(61.203379917523954, -1.6)",2
veh1.77,12.877475604532252,"(460.9859142461147, -1.6)",1
veh1.78,12.73547723924134,"(332.5039608356712, -1.6)",4
veh1.79,14.878341562389918,"(223.77788784454737, -1.6)",0
veh1.80,13.652699069615592,"(74.85607898713954, -1.6)",2
veh1.77,12.998739015405032,"(473.9846532615197, -1.6)",1
veh1.78,13.588423350614946,"(346.09238418628615, -1.6)",4
veh1.79,14.528176376964488,"(238.30606422151186, -1.6)",0
veh1.80,13.077455120633497,"(87.93353410777303, -1.6)",3
veh1.77,12.829764251784388,"(486.81441751330414, -1.6)",1
veh1.78,13.158354275043571,"(359.2507384613297, -1.6)",4
veh1.79,14.115374469636532,"(252.42143869114835, -1.6)",0
veh1.80,13.956374006888035,"(101.88990811466107, -1.6)",3
veh1.81,0.0,"(5.1, -1.6)",2
veh1.78,12.8066618407131,"(372.0574003020428, -1.6)",4
veh1.79,15.071958175274135,"(267.49339686642253, -1.6)",0
veh1.80,14.354756258295057,"(116.24466437295612, -1.6)",3
veh1.81,2.592756018857472,"(7.692756018857471, -1.6)",2
veh1.78,13.012625830479417,"(385.07002613252223, -1.6)",4
veh1.79,13.848329124316164,"(281.34172599073867, -1.6)",0
veh1.80,13.235571348324555,"(129.48023572128068, -1.6)",3
veh1.81,5.125935579673387,"(12.818691598530858, -1.6)",2
veh1.78,12.81194640546896,"(397.8819725379912, -1.6)",4
veh1.79,14.727554776585253,"(296.0692807673239, -1.6)",0
veh1.80,13.076767036744531,"(142.55700275802522, -1.6)",3
veh1.81,6.476259648124687,"(19.294951246655543, -1.6)",2
veh1.78,12.973372875455285,"(410.8553454134465, -1.6)",1
veh1.79,14.534585332843069,"(310.60386610016695, -1.6)",4
veh1.80,13.618563036790256,"(156.17556579481547, -1.6)",3
veh1.81,8.875175485690123,"(28.170126732345665, -1.6)",2
veh1.78,13.931644714924955,"(424.7869901283715, -1.6)",1
veh1.79,14.51237245839607,"(325.116238558563, -1.6)",4
veh1.80,13.172175864672427,"(169.3477416594879, -1.6)",3
veh1.81,10.439769286871886,"(38.60989601921755, -1.6)",2
veh1.78,12.894434384767417,"(437.6814245131389, -1.6)",1
veh1.79,13.843690677797944,"(338.95992923636095, -1.6)",4
veh1.80,14.19098316238462,"(183.5387248218725, -1.6)",3
veh1.81,12.493848099652675,"(51.103744118870225, -1.6)",2
veh1.78,13.601880749499877,"(451.28330526263875, -1.6)",1
veh1.79,14.489881478385591,"(353.44981071474655, -1.6)",4
veh1.80,13.209427686158708,"(196.7481525080312, -1.6)",0
veh1.81,13.69121196900086,"(64.79495608787109, -1.6)",2
veh1.78,13.712941165104027,"(464.9962464277428, -1.6)",1
veh1.79,13.856283979625964,"(367.3060946943725, -1.6)",4
veh1.80,14.125190570351808,"(210.87334307838302, -1.6)",0
veh1.81,12.799327858226016,"(77.59428394609711, -1.6)",2
veh1.78,13.775284164979572,"(478.77153059272234, -1.6)",1
veh1.79,14.857198973531426,"(382.16329366790393, -1.6)",4
veh1.80,13.55226532689496,"(224.42560840527798, -1.6)",0
veh1.81,13.519781043255342,"(91.11406498935244, -1.6)",3
veh1.78,13.052359998620563,"(491.8238905913429, -1.6)",1
veh1.79,14.86394823689066,"(397.0272419047946, -1.6)",4
veh1.80,13.996984349314262,"(238.42259275459224, -1.6)",0
veh1.81,12.877442673538454,"(103.9915076628909, -1.6)",3
veh1.82,0.0,"(5.1, -1.6)",2
veh1.79,14.381664441708066,"(411.40890634650265, -1.6)",1
veh1.80,13.490458001622136,"(251.9130507562144, -1.6)",0
veh1.81,13.804137796806744,"(117.79564545969764, -1.6)",3
veh1.82,2.184209967707284,"(7.284209967707284, -1.6)",2
veh1.79,14.829321466521884,"(426.23822781302454, -1.6)",1
veh1.80,13.9402757709214,"(265.8533265271358, -1.6)",0
veh1.81,12.961404420636237,"(130.75704988033388, -1.6)",3
veh1.82,4.133612479222938,"(11.417822446930222, -1.6)",2
veh1.79,14.07564772199426,"(440.3138755350188, -1.6)",1
veh1.80,13.4588604428872,"(279.312186970023, -1.6)",0
veh1.81,13.04297483811678,"(143.80002471845066, -1.6)",3
veh1.82,6.676573450723662,"(18.094395897653882, -1.6)",2
veh1.79,14.892288692710512,"(455.2061642277293, -1.6)",1
veh1.80,13.510871809168858,"(292.82305877919185, -1.6)",0
veh1.81,13.715572027573934,"(157.51559674602458, -1.6)",3
veh1.82,9.25620668507181,"(27.350602582725692, -1.6)",2
veh1.79,14.00422644547239,"(469.2103906732017, -1.6)",1
veh1.80,13.312945866568151,"(306.13600464576, -1.6)",4
veh1.81,12.83256827715376,"(170.34816502317835, -1.6)",3
veh1.82,11.619982306472956,"(38.97058488919865, -1.6)",2
veh1.79,14.312707415521668,"(483.5230980887234, -1.6)",1
veh1.80,13.602321451047574,"(319.7383260968076, -1.6)",4
veh1.81,12.582384542390344,"(182.9305495655687, -1.6)",3
veh1.82,13.04607442853511,"(52.016659317733755, -1.6)",2
veh1.79,14.043135446631872,"(497.56623353535525, -1.6)",1
veh1.80,13.228962337721278,"(332.9672884345289, -1.6)",4
veh1.81,12.687768752165711,"(195.6183183177344, -1.6)",0
veh1.82,13.900406245733654,"(65.9170655634674, -1.6)",2
veh1.80,13.876559681521869,"(346.84384811605076, -1.6)",4
veh1.81,12.664954214976742,"(208.28327253271115, -1.6)",0
veh1.82,13.641275401539213,"(79.55834096500662, -1.6)",2
veh1.80,13.321251717589004,"(360.1650998336398, -1.6)",4
veh1.81,13.094753422416389,"(221.37802595512755, -1.6)",0
veh1.82,14.098528102398893,"(93.65686906740551, -1.6)",3
veh1.80,13.331267594063794,"(373.49636742770355, -1.6)",4
veh1.81,12.580533000189453,"(233.95855895531702, -1.6)",0
veh1.82,12.839251416744707,"(106.49612048415021, -1.6)",3
veh1.83,0.0,"(5.1, -1.6)",2
veh1.80,14.362868250447464,"(387.85923567815104, -1.6)",4
veh1.81,12.615461877724728,"(246.57402083304174, -1.6)",0
veh1.82,13.251231114878362,"(119.74735159902858, -1.6)",3
veh1.83,1.8977547197137028,"(6.997754719713702, -1.6)",2
veh1.80,13.759495398571854,"(401.6187310767229, -1.6)",1
veh1.81,12.729066560408674,"(259.3030873934504, -1.6)",0
veh1.82,13.936257912064946,"(133.68360951109352, -1.6)",3
veh1.83,3.7471798034850505,"(10.744934523198753, -1.6)",2
veh1.80,14.031644688390337,"(415.6503757651132, -1.6)",1
veh1.81,13.207445563530191,"(272.5105329569806, -1.6)",0
veh1.82,12.927033743411346,"(146.61064325450488, -1.6)",3
veh1.83,5.949613905628212,"(16.694548428826963, -1.6)",2
veh1.80,13.759983560309884,"(429.4103593254231, -1.6)",1
veh1.81,13.845717788921313,"(286.35625074590195, -1.6)",0
veh1.82,14.036782348863824,"(160.6474256033687, -1.6)",3
veh1.83,8.332390084280632,"(25.026938513107595, -1.6)",2
veh1.80,13.138793775539051,"(442.54915310096214, -1.6)",1
veh1.81,13.37776064280478,"(299.73401138870673, -1.6)",4
veh1.82,13.508274810584306,"(174.155700413953, -1.6)",3
veh1.83,10.227395974984391,"(35.254334488091985, -1.6)",2
veh1.80,14.09250723457164,"(456.6416603355338, -1.6)",1
veh1.81,13.558880995438075,"(313.2928923841448, -1.6)",4
veh1.82,13.36087470039264,"(187.51657511434564, -1.6)",3
veh1.83,12.61883347064722,"(47.8731679587392, -1.6)",2
veh1.80,13.807675333607149,"(470.44933566914096, -1.6)",1
veh1.81,13.201416614619657,"(326.49430899876444, -1.6)",4
veh1.82,13.697112512015782,"(201.21368762636143, -1.6)",0
veh1.83,12.578624359093157,"(60.45179231783236, -1.6)",2
veh1.80,13.96914738808493,"(484.4184830572259, -1.6)",1
veh1.81,13.353023402779936,"(339.84733240154435, -1.6)",4
veh1.82,13.27164696400058,"(214.48533459036202, -1.6)",0
veh1.83,12.408436010352816,"(72.86022832818517, -1.6)",2
veh1.80,13.54756415240201,"(497.9660472096279, -1.6)",1
veh1.81,13.08024716283252,"(352.92757956437686, -1.6)",4
veh1.82,12.928315444812222,"(227.41365003517424, -1.6)",0
veh1.83,13.39733591686796,"(86.25756424505313, -1.6)",2
veh1.81,12.609221893470377,"(365.5368014578472, -1.6)",4
veh1.82,14.083818744341889,"(241.49746877951614, -1.6)",0
veh1.83,12.732853045960436,"(98.99041729101357, -1.6)",3
veh1.84,0.0,"(5.1, -1.6)",2
veh1.81,13.842398241037143,"(379.37919969888435, -1.6)",4
veh1.82,13.12276700517167,"(254.62023578468785, -1.6)",0
veh1.83,13.047028251568335,"(112.0374455425819, -1.6)",3
veh1.84,2.554010405787267,"(7.654010405787266, -1.6)",2
veh1.81,13.525146284294888,"(392.9043459831792, -1.6)",4
veh1.82,13.619257547645873,"(268.2394933323337, -1.6)",0
veh1.83,12.611332531570003,"(124.6487780741519, -1.6)",3
veh1.84,4.499411617289297,"(12.153422023076564, -1.6)",2
veh1.81,12.834321444170191,"(405.7386674273494, -1.6)",1
veh1.82,13.500305224754891,"(281.7397985570886, -1.6)",0
veh1.83,12.24209998654529,"(136.8908780606972, -1.6)",3
veh1.84,6.303662569308653,"(18.457084592385215, -1.6)",2
veh1.81,13.447864516233668,"(419.1865319435831, -1.6)",1
veh1.82,13.337234376636378,"(295.077032933725, -1.6)",0
veh1.83,12.637394969601663,"(149.52827303029886, -1.6)",3
veh1.84,8.763078012689947,"(27.22016260507516, -1.6)",2
veh1.81,13.379363382179864,"(432.56589532576294, -1.6)",1
veh1.82,13.143045292967042,"(308.220078226692, -1.6)",4
veh1.83,13.380408537311958,"(162.9086815676108, -1.6)",3
veh1.84,10.089760222798212,"(37.30992282787337, -1.6)",2
veh1.81,13.365098382034912,"(445.9309937077978, -1.6)",1
veh1.82,13.965260002701587,"(322.1853382293936, -1.6)",4
veh1.83,12.662699709500664,"(175.57138127711147, -1.6)",3
veh1.84,11.64656836125068,"(48.95649118912405, -1.6)",2
veh1.81,12.661402837643973,"(458.5923965454418, -1.6)",1
veh1.82,13.668621433023407,"(335.853959662417, -1.6)",4
veh1.83,12.501548991439412,"(188.0729302685509, -1.6)",3
veh1.84,13.478483111364763,"(62.43497430048882, -1.6)",2
veh1.81,13.4839504973177,"(472.0763470427595, -1.6)",1
veh1.82,13.95988175157462,"(349.81384141399167, -1.6)",4
veh1.83,12.972933250589776,"(201.04586351914065, -1.6)",0
veh1.84,15.4332160555402,"(77.86819035602902, -1.6)",2
veh1.81,13.611714499481597,"(485.6880615422411, -1.6)",1
veh1.82,14.017534724050243,"(363.8313761380419, -1.6)",4
veh1.83,12.38567949809927,"(213.43154301723993, -1.6)",0
veh1.84,14.839386501267384,"(92.7075768572964, -1.6)",3
veh1.81,13.25169529017584,"(498.93975683241695, -1.6)",1
veh1.82,13.721225545099047,"(377.55260168314095, -1.6)",4
veh1.83,12.42108063941683,"(225.85262365665676, -1.6)",0
veh1.84,15.881664369289595,"(108.589241226586, -1.6)",3
veh1.85,0.0,"(5.1, -1.6)",2
veh1.82,13.387503954544709,"(390.94010563768563, -1.6)",4
veh1.83,12.163760341860833,"(238.0163839985176, -1.6)",0
veh1.84,15.650737378780562,"(124.23997860536656, -1.6)",3
veh1.85,2.189567885105498,"(7.289567885105498, -1.6)",2
veh1.82,13.316420824974818,"(404.2565264626605, -1.6)",1
veh1.83,12.906897346646073,"(250.92328134516367, -1.6)",0
veh1.84,14.81923409196252,"(139.0592126973291, -1.6)",3
veh1.85,4.761127654509619,"(12.050695539615116, -1.6)",2
veh1.82,13.880478072548328,"(418.1370045352088, -1.6)",1
veh1.83,12.156104927410851,"(263.07938627257454, -1.6)",0
veh1.84,14.954453242883847,"(154.01366594021295, -1.6)",3
veh1.85,6.2921755973948175,"(18.342871137009933, -1.6)",2
veh1.82,13.000941486666022,"(431.1379460218748, -1.6)",1
veh1.83,12.622507436637314,"(275.70189370921184, -1.6)",0
veh1.84,14.926357402314263,"(168.9400233425272, -1.6)",3
veh1.85,7.724130119266921,"(26.067001256276853, -1.6)",2
veh1.82,13.589816784635229,"(444.72776280651004, -1.6)",1
veh1.83,12.540108841418768,"(288.2420025506306, -1.6)",0
veh1.84,15.592640600480902,"(184.53266394300812, -1.6)",3
veh1.85,10.300871987524443,"(36.3678732438013, -1.6)",2
veh1.82,13.853466363051018,"(458.5812291695611, -1.6)",1
veh1.83,13.416368114453288,"(301.6583706650839, -1.6)",4
veh1.84,15.44197729140224,"(199.97464123441034, -1.6)",0
veh1.85,12.868392391595991,"(49.23626563539729, -1.6)",2
veh1.82,13.58488681778316,"(472.16611598734426, -1.6)",1
veh1.83,12.72501380557056,"(314.38338447065445, -1.6)",4
veh1.84,15.748700858128087,"(215.72334209253842, -1.6)",0
veh1.85,12.313940148759112,"(61.550205784156404, -1.6)",2
veh1.82,13.035361904753415,"(485.20147789209767, -1.6)",1
veh1.83,12.374474825075374,"(326.7578592957298, -1.6)",4
veh1.84,15.54327365258878,"(231.26661574512718, -1.6)",0
veh1.85,12.285323704318554,"(73.83552948847496, -1.6)",2
veh1.82,13.332388616222932,"(498.5338665083206, -1.6)",1
veh1.83,13.380141390877323,"(340.13800068660714, -1.6)",4
veh1.84,15.782579263799656,"(247.04919500892683, -1.6)",0
veh1.85,13.01020148499444,"(86.8457309734694, -1.6)",2
veh1.83,12.340179151034462,"(352.4781798376416, -1.6)",4
veh1.84,14.697488630154933,"(261.74668363908177, -1.6)",0
veh1.85,13.508456531963722,"(100.35418750543312, -1.6)",3
veh1.86,0.0,"(5.1, -1.6)",2
veh1.83,12.745324257336105,"(365.2235040949777, -1.6)",4
veh1.84,15.018522956163451,"(276.7652065952452, -1.6)",0
veh1.85,13.145099552842268,"(113.49928705827539, -1.6)",3
veh1.86,2.443777315877378,"(7.543777315877378, -1.6)",2
veh1.83,12.880568211962016,"(378.10407230693977, -1.6)",4
veh1.84,15.628266670449468,"(292.3934732656947, -1.6)",0
veh1.85,12.639088826305644,"(126.13837588458102, -1.6)",3
veh1.86,4.169051407091319,"(11.712828722968698, -1.6)",2
veh1.83,12.330382988642448,"(390.4344552955822, -1.6)",4
veh1.84,15.33499117098918,"(307.72846443668385, -1.6)",4
veh1.85,12.74171383574646,"(138.88008972032748, -1.6)",3
veh1.86,6.506149637349882,"(18.21897836031858, -1.6)",2
veh1.83,12.435618740919525,"(402.87007403650176, -1.6)",1
veh1.84,15.433506622129883,"(323.1619710588137, -1.6)",4
veh1.85,12.59964588580694,"(151.47973560613443, -1.6)",3
veh1.86,7.982414961210452,"(26.201393321529032, -1.6)",2
veh1.83,12.622582160419332,"(415.4926561969211, -1.6)",1
veh1.84,15.404194257722068,"(338.5661653165358, -1.6)",4
veh1.85,13.442902691062018,"(164.92263829719644, -1.6)",3
veh1.86,9.382253749179654,"(35.583647070708686, -1.6)",2
veh1.83,12.301440880977095,"(427.7940970778982, -1.6)",1
veh1.84,15.868904512130486,"(354.43506982866626, -1.6)",4
veh1.85,12.399028175096438,"(177.3216664722929, -1.6)",3
veh1.86,11.598363652173427,"(47.18201072288211, -1.6)",2
veh1.83,12.924199785262823,"(440.718296863161, -1.6)",1
veh1.84,14.84884586272465,"(369.2839156913909, -1.6)",4
veh1.85,12.980520663275794,"(190.3021871355687, -1.6)",3
veh1.86,13.472862417300371,"(60.65487314018249, -1.6)",2
veh1.83,12.759356138616347,"(453.47765300177736, -1.6)",1
veh1.84,14.72072190280242,"(384.00463759419335, -1.6)",4
veh1.85,12.866547271148711,"(203.1687344067174, -1.6)",0
veh1.86,13.014417111271202,"(73.66929025145369, -1.6)",2
veh1.83,13.187008249707068,"(466.6646612514844, -1.6)",1
veh1.84,15.253625466476024,"(399.2582630606694, -1.6)",1
veh1.85,13.073907261183896,"(216.2426416679013, -1.6)",0
veh1.86,13.116481818564376,"(86.78577207001807, -1.6)",2
veh1.83,12.450105773069444,"(479.1147670245538, -1.6)",1
veh1.84,14.960532233851794,"(414.21879529452116, -1.6)",1
veh1.85,13.47706467081368,"(229.71970633871499, -1.6)",0
veh1.86,12.638226525837696,"(99.42399859585576, -1.6)",3
veh1.87,0.0,"(5.1, -1.6)",2
veh1.83,13.25121378118034,"(492.3659808057342, -1.6)",1
veh1.84,15.210538949944842,"(429.429334244466, -1.6)",1
veh1.85,13.33981342129916,"(243.05951976001415, -1.6)",0
veh1.86,12.883630717455553,"(112.30762931331131, -1.6)",3
veh1.87,1.836163328960538,"(6.9361633289605376, -1.6)",2
veh1.84,15.913626125419343,"(445.34296036988536, -1.6)",1
veh1.85,13.194649531837031,"(256.2541692918512, -1.6)",0
veh1.86,13.280459061128228,"(125.58808837443955, -1.6)",3
veh1.87,3.684279526141472,"(10.62044285510201, -1.6)",2
veh1.84,14.652982104184868,"(459.9959424740702, -1.6)",1
veh1.85,13.386257202043607,"(269.64042649389484, -1.6)",0
veh1.86,12.826897092911556,"(138.4149854673511, -1.6)",3
veh1.87,5.140696606994606,"(15.761139462096615, -1.6)",2
veh1.84,15.372444117476064,"(475.36838659154625, -1.6)",1
veh1.85,12.948822852136049,"(282.5892493460309, -1.6)",0
veh1.86,13.897171672646095,"(152.3121571399972, -1.6)",3
veh1.87,6.538512575626372,"(22.299652037722986, -1.6)",2
veh1.84,14.671048434974455,"(490.0394350265207, -1.6)",1
veh1.85,13.123191433707662,"(295.7124407797386, -1.6)",0
veh1.86,12.843909061190814,"(165.15606620118803, -1.6)",3
veh1.87,8.434345848928205,"(30.73399788665119, -1.6)",2
veh1.85,12.667774404031634,"(308.38021518377025, -1.6)",4
veh1.86,13.13767991860225,"(178.29374611979028, -1.6)",3
veh1.87,10.754034890234468,"(41.48803277688566, -1.6)",2
veh1.85,12.662819535709398,"(321.04303471947964, -1.6)",4
veh1.86,13.710172335946142,"(192.00391845573643, -1.6)",3
veh1.87,13.238123591057954,"(54.72615636794362, -1.6)",2
veh1.85,13.051234106352032,"(334.09426882583165, -1.6)",4
veh1.86,13.600353319317245,"(205.60427177505366, -1.6)",0
veh1.87,13.514010339066363,"(68.24016670700998, -1.6)",2
veh1.85,12.713852438568548,"(346.8081212644002, -1.6)",4
veh1.86,13.779339903805546,"(219.3836116788592, -1.6)",0
veh1.87,14.338965661264004,"(82.57913236827397, -1.6)",2
veh1.85,12.276919509894626,"(359.08504077429484, -1.6)",4
veh1.86,13.059206858699351,"(232.44281853755857, -1.6)",0
veh1.87,13.311308162821437,"(95.89044053109541, -1.6)",3
veh1.88,0.0,"(5.1, -1.6)",2
veh1.85,12.764426654046812,"(371.84946742834165, -1.6)",4
veh1.86,12.628862662290365,"(245.07168119984894, -1.6)",0
veh1.87,13.623473512869309,"(109.51391404396472, -1.6)",3
veh1.88,2.427894630027004,"(7.527894630027003, -1.6)",2
veh1.85,12.609363119588645,"(384.4588305479303, -1.6)",4
veh1.86,13.297402758456908,"(258.36908395830585, -1.6)",0
veh1.87,13.468701039276995,"(122.98261508324171, -1.6)",3
veh1.88,4.390482484526001,"(11.918377114553003, -1.6)",2
veh1.85,13.461281166789531,"(397.92011171471984, -1.6)",4
veh1.86,13.02184275661423,"(271.39092671492006, -1.6)",0
veh1.87,13.683144762063378,"(136.6657598453051, -1.6)",3
veh1.88,6.161200806265698,"(18.0795779208187, -1.6)",2
veh1.85,13.082463938142585,"(411.00257565286245, -1.6)",1
veh1.86,13.488385967168169,"(284.8793126820882, -1.6)",0
veh1.87,13.315354745252035,"(149.98111459055713, -1.6)",3
veh1.88,8.291928169084715,"(26.371506089903413, -1.6)",2
veh1.85,13.333525347575025,"(424.33610100043745, -1.6)",1
veh1.86,13.593039415802949,"(298.47235209789113, -1.6)",4
veh1.87,13.699420767346377,"(163.6805353579035, -1.6)",3
veh1.88,9.974122949969026,"(36.345629039872435, -1.6)",2
veh1.85,12.33251194307156,"(436.668612943509, -1.6)",1
veh1.86,13.342759867737213,"(311.8151119656283, -1.6)",4
veh1.87,13.641589565783718,"(177.32212492368723, -1.6)",3
veh1.88,12.384375580004418,"(48.73000461987685, -1.6)",2
veh1.85,12.380017123329864,"(449.0486300668389, -1.6)",1
veh1.86,13.77876477549146,"(325.5938767411198, -1.6)",4
veh1.87,13.583145169679986,"(190.90527009336722, -1.6)",3
veh1.88,12.760756862712633,"(61.490761482589484, -1.6)",2
veh1.85,12.360264809551127,"(461.40889487639004, -1.6)",1
veh1.86,13.694334559611184,"(339.288211300731, -1.6)",4
veh1.87,14.271056701847332,"(205.17632679521455, -1.6)",0
veh1.88,13.322065529776346,"(74.81282701236583, -1.6)",2
veh1.85,12.400708686239495,"(473.80960356262955, -1.6)",1
veh1.86,12.903280019600086,"(352.19149132033107, -1.6)",4
veh1.87,14.398631359007188,"(219.57495815422175, -1.6)",0
veh1.88,13.30903078575114,"(88.12185779811696, -1.6)",3
veh1.85,13.014488125830368,"(486.82409168845993, -1.6)",1
veh1.86,12.851978942102894,"(365.04347026243397, -1.6)",4
veh1.87,13.692975870355944,"(233.2679340245777, -1.6)",0
veh1.88,12.920572787513564,"(101.04243058563053, -1.6)",3
veh1.89,0.0,"(5.1, -1.6)",2
veh1.86,13.126970770911456,"(378.1704410333454, -1.6)",4
veh1.87,13.91165476811489,"(247.17958879269258, -1.6)",0
veh1.88,13.976427539707702,"(115.01885812533823, -1.6)",3
veh1.89,1.4784472695551814,"(6.5784472695551806, -1.6)",2
veh1.86,13.152205915635593,"(391.322646948981, -1.6)",4
veh1.87,13.772274389326553,"(260.9518631820191, -1.6)",0
veh1.88,13.48015232699884,"(128.49901045233707, -1.6)",3
veh1.89,2.7889105283189566,"(9.367357797874137, -1.6)",2
veh1.86,12.936049102156565,"(404.2586960511376, -1.6)",1
veh1.87,13.483045152666955,"(274.43490833468604, -1.6)",0
veh1.88,13.468828026428428,"(141.96783847876551, -1.6)",3
veh1.89,4.426451624231413,"(13.79380942210555, -1.6)",2
veh1.86,13.60003913492258,"(417.85873518606013, -1.6)",1
veh1.87,13.237284865485485,"(287.67219320017153, -1.6)",0
veh1.88,13.248221554806996,"(155.21606003357252, -1.6)",3
veh1.89,6.547596591385082,"(20.341406013490634, -1.6)",2
veh1.86,12.896366602674268,"(430.7551017887344, -1.6)",1
veh1.87,13.367016958840171,"(301.0392101590117, -1.6)",4
veh1.88,13.410870013818686,"(168.6269300473912, -1.6)",3
veh1.89,9.108400679705664,"(29.449806693196297, -1.6)",2
veh1.86,13.615541546841293,"(444.3706433355757, -1.6)",1
veh1.87,14.09201988703476,"(315.1312300460465, -1.6)",4
veh1.88,13.479132869527284,"(182.1060629169185, -1.6)",3
veh1.89,11.236604971811174,"(40.68641166500747, -1.6)",2
veh1.86,13.421738451698936,"(457.7923817872747, -1.6)",1
veh1.87,13.777051015243844,"(328.9082810612903, -1.6)",4
veh1.88,13.091211090716143,"(195.19727400763463, -1.6)",0
veh1.89,13.709644614881832,"(54.3960562798893, -1.6)",2
veh1.86,13.757673647956132,"(471.55005543523083, -1.6)",1
veh1.87,14.372152262506054,"(343.2804333237964, -1.6)",4
veh1.88,13.940704730236511,"(209.13797873787115, -1.6)",0
veh1.89,13.552124135672877,"(67.94818041556218, -1.6)",2
veh1.86,13.440942307494725,"(484.99099774272554, -1.6)",1
veh1.87,13.65271666741369,"(356.9331499912101, -1.6)",4
veh1.88,12.74017063208351,"(221.87814936995466, -1.6)",0
veh1.89,13.04242277910171,"(80.99060319466389, -1.6)",2
veh1.86,13.144302087908752,"(498.13529983063427, -1.6)",1
veh1.87,13.28064329929089,"(370.213793290501, -1.6)",4
veh1.88,13.233477146122214,"(235.11162651607688, -1.6)",0
veh1.89,13.58045404400846,"(94.57105723867235, -1.6)",3
veh1.90,0.0,"(5.1, -1.6)",2
veh1.87,14.005811380500884,"(384.21960467100183, -1.6)",4
veh1.88,13.512758800866624,"(248.62438531694352, -1.6)",0
veh1.89,13.362254940403457,"(107.93331217907581, -1.6)",3
veh1.90,2.1311796400463208,"(7.231179640046321, -1.6)",2
veh1.87,13.882801370764131,"(398.10240604176596, -1.6)",4
veh1.88,13.0799423209993,"(261.7043276379428, -1.6)",0
veh1.89,13.007230841612277,"(120.94054302068808, -1.6)",3
veh1.90,4.5317838429939,"(11.76296348304022, -1.6)",2
veh1.87,14.12721986430602,"(412.229625906072, -1.6)",1
veh1.88,12.700084909484332,"(274.4044125474271, -1.6)",0
veh1.89,14.190126186317595,"(135.13066920700567, -1.6)",3
veh1.90,6.390565740899183,"(18.153529223939405, -1.6)",2
veh1.87,14.208165648974456,"(426.43779155504643, -1.6)",1
veh1.88,13.223499010493589,"(287.6279115579207, -1.6)",0
veh1.89,13.42236206157768,"(148.55303126858334, -1.6)",3
veh1.90,7.840024673892186,"(25.99355389783159, -1.6)",2
veh1.87,13.681690817069242,"(440.11948237211567, -1.6)",1
veh1.88,13.361058438024092,"(300.9889699959448, -1.6)",4
veh1.89,13.52990525908472,"(162.08293652766807, -1.6)",3
veh1.90,9.231288967654107,"(35.2248428654857, -1.6)",2
veh1.87,13.222198703418464,"(453.34168107553415, -1.6)",1
veh1.88,13.856035569510032,"(314.8450055654548, -1.6)",4
veh1.89,13.063950062833555,"(175.14688659050162, -1.6)",3
veh1.90,10.794073006440884,"(46.01891587192658, -1.6)",2
veh1.87,13.698165072197074,"(467.0398461477312, -1.6)",1
veh1.88,12.881534315659271,"(327.7265398811141, -1.6)",4
veh1.89,13.267805669607425,"(188.41469226010904, -1.6)",3
veh1.90,13.181897099618798,"(59.200812971545375, -1.6)",2
veh1.87,14.46426218561733,"(481.50410833334854, -1.6)",1
veh1.88,13.867636642036569,"(341.5941765231507, -1.6)",4
veh1.89,13.933393502013589,"(202.34808576212262, -1.6)",0
veh1.90,13.169740081147744,"(72.37055305269311, -1.6)",2
