Vehicle_ID,Cluster,AoN,SoN,SoB,Reputation
veh1.73,2,32,219.6,0.6935871715230124,1.8252159112483957
veh1.70,1,159,244.8,0.9170169355151647,3.7535838390969403
veh1.71,4,116,236.0,0.6397703669658587,2.8366963195998602
veh1.72,0,75,227.6,0.780246224037288,2.4912442026333013
veh1.73,2,36,219.6,0.6935871715230124,1.874873030435914
veh1.71,4,119,236.0,0.6397703669658587,2.873939158990499
veh1.72,0,78,227.6,0.780246224037288,2.52848704202394
veh1.73,3,39,219.6,0.6935871715230124,1.9121158698265526
veh1.74,2,0,211.6,0.6921593016652661,1.4070791940073684
veh1.71,4,123,236.0,0.6397703669658587,2.9235962781780174
veh1.72,0,82,227.6,0.780246224037288,2.5781441612114584
veh1.73,3,43,219.6,0.6935871715230124,1.961772989014071
veh1.74,2,4,211.6,0.6921593016652661,1.4567363131948867
veh1.71,4,127,236.0,0.6397703669658587,2.9732533973655357
veh1.72,0,86,227.6,0.780246224037288,2.6278012803989763
veh1.73,3,47,219.6,0.6935871715230124,2.011430108201589
veh1.74,2,8,211.6,0.6921593016652661,1.5063934323824049
veh1.71,4,131,236.0,0.6397703669658587,3.022910516553054
veh1.72,0,90,227.6,0.780246224037288,2.6774583995864942
veh1.73,3,51,219.6,0.6935871715230124,2.061087227389107
veh1.74,2,12,211.6,0.6921593016652661,1.556050551569923
veh1.71,1,135,236.0,0.6397703669658587,3.072567635740572
veh1.72,0,94,227.6,0.780246224037288,2.7271155187740126
veh1.73,3,55,219.6,0.6935871715230124,2.1107443465766256
veh1.74,2,16,211.6,0.6921593016652661,1.6057076707574414
veh1.71,1,139,236.0,0.6397703669658587,3.1222247549280904
veh1.72,0,98,227.6,0.780246224037288,2.776772637961531
veh1.73,3,59,219.6,0.6935871715230124,2.160401465764144
veh1.74,2,20,211.6,0.6921593016652661,1.6553647899449595
veh1.71,1,143,236.0,0.6397703669658587,3.1718818741156083
veh1.72,0,102,227.6,0.780246224037288,2.8264297571490493
veh1.73,3,63,219.6,0.6935871715230124,2.210058584951662
veh1.74,2,24,211.6,0.6921593016652661,1.7050219091324776
veh1.71,1,147,236.0,0.6397703669658587,3.2215389933031267
veh1.72,4,106,227.6,0.780246224037288,2.8760868763365677
veh1.73,0,67,219.6,0.6935871715230124,2.25971570413918
veh1.74,2,28,211.6,0.6921593016652661,1.754679028319996
veh1.71,1,151,236.0,0.6397703669658587,3.271196112490645
veh1.72,4,110,227.6,0.780246224037288,2.9257439955240856
veh1.73,0,71,219.6,0.6935871715230124,2.309372823326698
veh1.74,2,32,211.6,0.6921593016652661,1.8043361475075141
veh1.71,1,155,236.0,0.6397703669658587,3.3208532316781634
veh1.72,4,114,227.6,0.780246224037288,2.975401114711604
veh1.73,0,75,219.6,0.6935871715230124,2.3590299425142165
veh1.74,3,36,211.6,0.6921593016652661,1.8539932666950325
veh1.71,1,159,236.0,0.6397703669658587,3.3705103508656813
veh1.72,4,118,227.6,0.780246224037288,3.025058233899122
veh1.73,0,79,219.6,0.6935871715230124,2.408687061701735
veh1.74,3,40,211.6,0.6921593016652661,1.9036503858825506
veh1.75,2,0,203.4,0.7762767248525915,1.497468873309108
veh1.71,1,164,236.0,0.6397703669658587,3.4325817498500792
veh1.72,4,123,227.6,0.780246224037288,3.08712963288352
veh1.73,0,84,219.6,0.6935871715230124,2.4707584606861324
veh1.74,3,45,211.6,0.6921593016652661,1.9657217848669484
veh1.75,2,5,203.4,0.7762767248525915,1.5595402722935057
veh1.72,4,127,227.6,0.780246224037288,3.136786752071038
veh1.73,0,88,219.6,0.6935871715230124,2.5204155798736507
veh1.74,3,49,211.6,0.6921593016652661,2.015378904054467
veh1.75,2,9,203.4,0.7762767248525915,1.609197391481024
veh1.72,4,131,227.6,0.780246224037288,3.1864438712585565
veh1.73,0,92,219.6,0.6935871715230124,2.570072699061169
veh1.74,3,53,211.6,0.6921593016652661,2.065036023241985
veh1.75,2,13,203.4,0.7762767248525915,1.658854510668542
veh1.72,4,135,227.6,0.780246224037288,3.2361009904460745
veh1.73,4,96,219.6,0.6935871715230124,2.619729818248687
veh1.74,3,57,211.6,0.6921593016652661,2.114693142429503
veh1.75,2,17,203.4,0.7762767248525915,1.7085116298560603
veh1.72,1,139,227.6,0.780246224037288,3.285758109633593
veh1.73,4,100,219.6,0.6935871715230124,2.6693869374362054
veh1.74,3,61,211.6,0.6921593016652661,2.164350261617021
veh1.75,2,21,203.4,0.7762767248525915,1.7581687490435784
veh1.72,1,143,227.6,0.780246224037288,3.3354152288211107
veh1.73,4,104,219.6,0.6935871715230124,2.7190440566237237
veh1.74,3,65,211.6,0.6921593016652661,2.2140073808045395
veh1.75,2,25,203.4,0.7762767248525915,1.8078258682310968
veh1.72,1,147,227.6,0.780246224037288,3.385072348008629
veh1.73,4,108,219.6,0.6935871715230124,2.768701175811242
veh1.74,3,69,211.6,0.6921593016652661,2.263664499992058
veh1.75,2,29,203.4,0.7762767248525915,1.857482987418615
veh1.72,1,151,227.6,0.780246224037288,3.4347294671961475
veh1.73,4,112,219.6,0.6935871715230124,2.81835829499876
veh1.74,0,73,211.6,0.6921593016652661,2.3133216191795762
veh1.75,2,33,203.4,0.7762767248525915,1.9071401066061333
veh1.72,1,155,227.6,0.780246224037288,3.484386586383666
veh1.73,4,116,219.6,0.6935871715230124,2.8680154141862784
veh1.74,0,77,211.6,0.6921593016652661,2.362978738367094
veh1.75,2,37,203.4,0.7762767248525915,1.9567972257936515
veh1.72,1,159,227.6,0.780246224037288,3.5340437055711837
veh1.73,4,120,219.6,0.6935871715230124,2.9176725333737967
veh1.74,0,81,211.6,0.6921593016652661,2.412635857554612
veh1.75,3,41,203.4,0.7762767248525915,2.0064543449811696
veh1.76,2,0,195.0,0.9379102443248877,1.6886397383074478
veh1.72,1,164,227.6,0.780246224037288,3.5961151045555817
veh1.73,4,125,219.6,0.6935871715230124,2.9797439323581942
veh1.74,0,86,211.6,0.6921593016652661,2.47470725653901
veh1.75,3,46,203.4,0.7762767248525915,2.0685257439655675
veh1.76,2,5,195.0,0.9379102443248877,1.7507111372918458
veh1.72,1,169,227.6,0.780246224037288,3.658186503539979
veh1.73,1,130,219.6,0.6935871715230124,3.041815331342592
veh1.74,0,91,211.6,0.6921593016652661,2.536778655523408
veh1.75,3,51,203.4,0.7762767248525915,2.130597142949965
veh1.76,2,10,195.0,0.9379102443248877,1.8127825362762435
veh1.73,1,134,219.6,0.6935871715230124,3.09147245053011
veh1.74,0,95,211.6,0.6921593016652661,2.5864357747109263
veh1.75,3,55,203.4,0.7762767248525915,2.1802542621374834
veh1.76,2,14,195.0,0.9379102443248877,1.8624396554637617
veh1.73,1,138,219.6,0.6935871715230124,3.1411295697176285
veh1.74,0,99,211.6,0.6921593016652661,2.6360928938984447
veh1.75,3,59,203.4,0.7762767248525915,2.2299113813250013
veh1.76,2,18,195.0,0.9379102443248877,1.91209677465128
veh1.73,1,142,219.6,0.6935871715230124,3.190786688905147
veh1.74,0,103,211.6,0.6921593016652661,2.685750013085962
veh1.75,3,63,203.4,0.7762767248525915,2.2795685005125197
veh1.76,2,22,195.0,0.9379102443248877,1.9617538938387982
veh1.73,1,146,219.6,0.6935871715230124,3.2404438080926647
veh1.74,4,107,211.6,0.6921593016652661,2.7354071322734805
veh1.75,3,67,203.4,0.7762767248525915,2.329225619700038
veh1.76,2,26,195.0,0.9379102443248877,2.0114110130263163
veh1.73,1,150,219.6,0.6935871715230124,3.290100927280183
veh1.74,4,111,211.6,0.6921593016652661,2.785064251460999
veh1.75,3,71,203.4,0.7762767248525915,2.3788827388875564
veh1.76,2,30,195.0,0.9379102443248877,2.0610681322138347
veh1.73,1,154,219.6,0.6935871715230124,3.3397580464677015
veh1.74,4,115,211.6,0.6921593016652661,2.8347213706485173
veh1.75,0,75,203.4,0.7762767248525915,2.4285398580750748
veh1.76,2,34,195.0,0.9379102443248877,2.1107252514013526
veh1.74,4,118,211.6,0.6921593016652661,2.871964210039156
veh1.75,0,78,203.4,0.7762767248525915,2.465782697465713
veh1.76,3,37,195.0,0.9379102443248877,2.1479680907919914
veh1.74,4,121,211.6,0.6921593016652661,2.909207049429795
veh1.75,0,81,203.4,0.7762767248525915,2.503025536856352
veh1.76,3,40,195.0,0.9379102443248877,2.18521093018263
veh1.77,2,0,186.8,0.9939511863545458,1.742354097704759
veh1.74,4,125,211.6,0.6921593016652661,2.958864168617313
veh1.75,0,85,203.4,0.7762767248525915,2.55268265604387
veh1.76,3,44,195.0,0.9379102443248877,2.2348680493701485
veh1.77,2,4,186.8,0.9939511863545458,1.792011216892277
veh1.74,4,129,211.6,0.6921593016652661,3.0085212878048306
veh1.75,0,89,203.4,0.7762767248525915,2.602339775231388
veh1.76,3,48,195.0,0.9379102443248877,2.284525168557667
veh1.77,2,8,186.8,0.9939511863545458,1.8416683360797954
veh1.74,4,133,211.6,0.6921593016652661,3.058178406992349
veh1.75,0,93,203.4,0.7762767248525915,2.6519968944189065
veh1.76,3,52,195.0,0.9379102443248877,2.3341822877451848
veh1.77,2,12,186.8,0.9939511863545458,1.8913254552673135
veh1.74,1,137,211.6,0.6921593016652661,3.1078355261798674
veh1.75,0,97,203.4,0.7762767248525915,2.701654013606425
veh1.76,3,56,195.0,0.9379102443248877,2.3838394069327027
veh1.77,2,16,186.8,0.9939511863545458,1.9409825744548317
veh1.74,1,141,211.6,0.6921593016652661,3.1574926453673857
veh1.75,0,101,203.4,0.7762767248525915,2.7513111327939432
veh1.76,3,60,195.0,0.9379102443248877,2.433496526120221
veh1.77,2,20,186.8,0.9939511863545458,1.99063969364235
veh1.74,1,145,211.6,0.6921593016652661,3.207149764554904
veh1.75,4,105,203.4,0.7762767248525915,2.800968251981461
veh1.76,3,64,195.0,0.9379102443248877,2.4831536453077394
veh1.77,2,24,186.8,0.9939511863545458,2.040296812829868
veh1.74,1,149,211.6,0.6921593016652661,3.2568068837424224
veh1.75,4,109,203.4,0.7762767248525915,2.850625371168979
veh1.76,0,68,195.0,0.9379102443248877,2.5328107644952578
veh1.77,2,28,186.8,0.9939511863545458,2.0899539320173863
veh1.74,1,153,211.6,0.6921593016652661,3.30646400292994
veh1.75,4,113,203.4,0.7762767248525915,2.9002824903564974
veh1.76,0,72,195.0,0.9379102443248877,2.582467883682776
veh1.77,2,32,186.8,0.9939511863545458,2.1396110512049047
veh1.74,1,157,211.6,0.6921593016652661,3.3561211221174583
veh1.75,4,117,203.4,0.7762767248525915,2.949939609544016
veh1.76,0,76,195.0,0.9379102443248877,2.632125002870294
veh1.77,2,36,186.8,0.9939511863545458,2.189268170392423
veh1.74,1,161,211.6,0.6921593016652661,3.4057782413049766
veh1.75,4,121,203.4,0.7762767248525915,2.999596728731534
veh1.76,0,80,195.0,0.9379102443248877,2.681782122057812
veh1.77,3,40,186.8,0.9939511863545458,2.238925289579941
veh1.78,2,0,178.6,0.8296651967390818,1.5082631350509001
veh1.74,1,166,211.6,0.6921593016652661,3.4678496402893746
veh1.75,4,126,203.4,0.7762767248525915,3.061668127715932
veh1.76,0,85,195.0,0.9379102443248877,2.74385352104221
veh1.77,3,45,186.8,0.9939511863545458,2.3009966885643385
veh1.78,2,5,178.6,0.8296651967390818,1.5703345340352979
veh1.75,4,130,203.4,0.7762767248525915,3.1113252469034496
veh1.76,0,89,195.0,0.9379102443248877,2.7935106402297283
veh1.77,3,49,186.8,0.9939511863545458,2.350653807751857
veh1.78,2,9,178.6,0.8296651967390818,1.619991653222816
veh1.75,4,134,203.4,0.7762767248525915,3.160982366090968
veh1.76,0,93,195.0,0.9379102443248877,2.8431677594172466
veh1.77,3,53,186.8,0.9939511863545458,2.400310926939375
veh1.78,2,13,178.6,0.8296651967390818,1.6696487724103344
veh1.75,1,138,203.4,0.7762767248525915,3.2106394852784863
veh1.76,4,97,195.0,0.9379102443248877,2.892824878604765
veh1.77,3,57,186.8,0.9939511863545458,2.4499680461268936
veh1.78,2,17,178.6,0.8296651967390818,1.7193058915978525
veh1.75,1,142,203.4,0.7762767248525915,3.2602966044660047
veh1.76,4,101,195.0,0.9379102443248877,2.9424819977922834
veh1.77,3,61,186.8,0.9939511863545458,2.499625165314412
veh1.78,2,21,178.6,0.8296651967390818,1.7689630107853707
veh1.75,1,146,203.4,0.7762767248525915,3.309953723653523
veh1.76,4,105,195.0,0.9379102443248877,2.992139116979801
veh1.77,3,65,186.8,0.9939511863545458,2.5492822845019303
veh1.78,2,25,178.6,0.8296651967390818,1.818620129972889
veh1.75,1,150,203.4,0.7762767248525915,3.3596108428410414
veh1.76,4,109,195.0,0.9379102443248877,3.041796236167319
veh1.77,3,69,186.8,0.9939511863545458,2.598939403689448
veh1.78,2,29,178.6,0.8296651967390818,1.8682772491604072
veh1.75,1,154,203.4,0.7762767248525915,3.409267962028559
veh1.76,4,113,195.0,0.9379102443248877,3.0914533553548376
veh1.77,0,73,186.8,0.9939511863545458,2.648596522876966
veh1.78,2,33,178.6,0.8296651967390818,1.9179343683479255
veh1.75,1,158,203.4,0.7762767248525915,3.4589250812160772
veh1.76,4,117,195.0,0.9379102443248877,3.141110474542356
veh1.77,0,77,186.8,0.9939511863545458,2.6982536420644845
veh1.78,2,37,178.6,0.8296651967390818,1.9675914875354437
veh1.75,1,162,203.4,0.7762767248525915,3.5085822004035956
veh1.76,4,121,195.0,0.9379102443248877,3.1907675937298743
veh1.77,0,81,186.8,0.9939511863545458,2.747910761252003
veh1.78,3,41,178.6,0.8296651967390818,2.017248606722962
veh1.79,2,0,170.2,0.8950063979981552,1.5736507313063706
veh1.75,1,167,203.4,0.7762767248525915,3.5706535993879935
veh1.76,4,126,195.0,0.9379102443248877,3.2528389927142722
veh1.77,0,86,186.8,0.9939511863545458,2.809982160236401
veh1.78,3,46,178.6,0.8296651967390818,2.0793200057073595
veh1.79,2,5,170.2,0.8950063979981552,1.6357221302907683
veh1.76,1,130,195.0,0.9379102443248877,3.3024961119017897
veh1.77,0,90,186.8,0.9939511863545458,2.8596392794239187
veh1.78,3,50,178.6,0.8296651967390818,2.128977124894878
veh1.79,2,9,170.2,0.8950063979981552,1.6853792494782867
veh1.76,1,134,195.0,0.9379102443248877,3.352153231089308
veh1.77,0,94,186.8,0.9939511863545458,2.909296398611437
veh1.78,3,54,178.6,0.8296651967390818,2.1786342440823963
veh1.79,2,13,170.2,0.8950063979981552,1.7350363686658048
veh1.76,1,138,195.0,0.9379102443248877,3.4018103502768264
veh1.77,0,98,186.8,0.9939511863545458,2.958953517798955
veh1.78,3,58,178.6,0.8296651967390818,2.228291363269914
veh1.79,2,17,170.2,0.8950063979981552,1.784693487853323
veh1.76,1,142,195.0,0.9379102443248877,3.451467469464345
veh1.77,0,102,186.8,0.9939511863545458,3.0086106369864734
veh1.78,3,62,178.6,0.8296651967390818,2.2779484824574325
veh1.79,2,21,170.2,0.8950063979981552,1.8343506070408413
veh1.76,1,146,195.0,0.9379102443248877,3.501124588651863
veh1.77,4,106,186.8,0.9939511863545458,3.0582677561739917
veh1.78,3,66,178.6,0.8296651967390818,2.327605601644951
veh1.79,2,25,170.2,0.8950063979981552,1.8840077262283594
veh1.76,1,150,195.0,0.9379102443248877,3.5507817078393815
veh1.77,4,110,186.8,0.9939511863545458,3.10792487536151
veh1.78,3,70,178.6,0.8296651967390818,2.377262720832469
veh1.79,2,29,170.2,0.8950063979981552,1.9336648454158776
veh1.76,1,154,195.0,0.9379102443248877,3.600438827026899
veh1.77,4,114,186.8,0.9939511863545458,3.1575819945490284
veh1.78,0,74,178.6,0.8296651967390818,2.426919840019987
veh1.79,2,33,170.2,0.8950063979981552,1.983321964603396
veh1.77,4,117,186.8,0.9939511863545458,3.1948248339396668
veh1.78,0,77,178.6,0.8296651967390818,2.464162679410626
veh1.79,3,36,170.2,0.8950063979981552,2.0205648039940343
veh1.77,4,120,186.8,0.9939511863545458,3.2320676733303055
veh1.78,0,80,178.6,0.8296651967390818,2.5014055188012643
veh1.79,3,39,170.2,0.8950063979981552,2.057807643384673
veh1.80,2,0,162.2,0.9036252263980677,1.5658946161635359
veh1.77,4,124,186.8,0.9939511863545458,3.2817247925178235
veh1.78,0,84,178.6,0.8296651967390818,2.5510626379887826
veh1.79,3,43,170.2,0.8950063979981552,2.1074647625721914
veh1.80,2,4,162.2,0.9036252263980677,1.615551735351054
veh1.77,4,128,186.8,0.9939511863545458,3.331381911705342
veh1.78,0,88,178.6,0.8296651967390818,2.600719757176301
veh1.79,3,47,170.2,0.8950063979981552,2.1571218817597098
veh1.80,2,8,162.2,0.9036252263980677,1.6652088545385721
veh1.77,4,132,186.8,0.9939511863545458,3.38103903089286
veh1.78,0,92,178.6,0.8296651967390818,2.6503768763638194
veh1.79,3,51,170.2,0.8950063979981552,2.206779000947228
veh1.80,2,12,162.2,0.9036252263980677,1.7148659737260905
veh1.77,1,136,186.8,0.9939511863545458,3.4306961500803785
veh1.78,0,96,178.6,0.8296651967390818,2.7000339955513373
veh1.79,3,55,170.2,0.8950063979981552,2.256436120134746
veh1.80,2,16,162.2,0.9036252263980677,1.7645230929136086
veh1.77,1,140,186.8,0.9939511863545458,3.480353269267897
veh1.78,0,100,178.6,0.8296651967390818,2.7496911147388556
veh1.79,3,59,170.2,0.8950063979981552,2.306093239322264
veh1.80,2,20,162.2,0.9036252263980677,1.8141802121011268
veh1.77,1,144,186.8,0.9939511863545458,3.5300103884554153
veh1.78,4,104,178.6,0.8296651967390818,2.7993482339263736
veh1.79,0,63,170.2,0.8950063979981552,2.3557503585097823
veh1.80,2,24,162.2,0.9036252263980677,1.8638373312886451
veh1.77,1,148,186.8,0.9939511863545458,3.5796675076429327
veh1.78,4,108,178.6,0.8296651967390818,2.849005353113892
veh1.79,0,67,170.2,0.8950063979981552,2.4054074776973007
veh1.80,2,28,162.2,0.9036252263980677,1.9134944504761633
veh1.77,1,152,186.8,0.9939511863545458,3.629324626830451
veh1.78,4,112,178.6,0.8296651967390818,2.8986624723014103
veh1.79,0,71,170.2,0.8950063979981552,2.455064596884819
veh1.80,2,32,162.2,0.9036252263980677,1.9631515696636814
veh1.77,1,156,186.8,0.9939511863545458,3.6789817460179695
veh1.78,4,116,178.6,0.8296651967390818,2.9483195914889286
veh1.79,0,75,170.2,0.8950063979981552,2.5047217160723374
veh1.80,3,36,162.2,0.9036252263980677,2.0128086888512
veh1.77,1,160,186.8,0.9939511863545458,3.728638865205488
veh1.78,4,120,178.6,0.8296651967390818,2.997976710676447
veh1.79,0,79,170.2,0.8950063979981552,2.5543788352598553
veh1.80,3,40,162.2,0.9036252263980677,2.062465808038718
veh1.81,2,0,154.0,0.983044628183501,1.6501474353343826
veh1.78,4,124,178.6,0.8296651967390818,3.047633829863965
veh1.79,0,83,170.2,0.8950063979981552,2.6040359544473737
veh1.80,3,44,162.2,0.9036252263980677,2.112122927226236
veh1.81,2,4,154.0,0.983044628183501,1.6998045545219007
veh1.78,4,128,178.6,0.8296651967390818,3.097290949051483
veh1.79,0,87,170.2,0.8950063979981552,2.6536930736348916
veh1.80,3,48,162.2,0.9036252263980677,2.1617800464137544
veh1.81,2,8,154.0,0.983044628183501,1.749461673709419
veh1.78,4,132,178.6,0.8296651967390818,3.146948068239001
veh1.79,0,91,170.2,0.8950063979981552,2.70335019282241
veh1.80,3,52,162.2,0.9036252263980677,2.2114371656012723
veh1.81,2,12,154.0,0.983044628183501,1.7991187928969372
veh1.78,1,136,178.6,0.8296651967390818,3.1966051874265196
veh1.79,4,95,170.2,0.8950063979981552,2.7530073120099283
veh1.80,3,56,162.2,0.9036252263980677,2.2610942847887907
veh1.81,2,16,154.0,0.983044628183501,1.8487759120844554
veh1.78,1,140,178.6,0.8296651967390818,3.246262306614038
veh1.79,4,99,170.2,0.8950063979981552,2.8026644311974467
veh1.80,3,60,162.2,0.9036252263980677,2.310751403976309
veh1.81,2,20,154.0,0.983044628183501,1.8984330312719737
veh1.78,1,144,178.6,0.8296651967390818,3.2959194258015563
veh1.79,4,103,170.2,0.8950063979981552,2.8523215503849646
veh1.80,3,64,162.2,0.9036252263980677,2.3604085231638274
veh1.81,2,24,154.0,0.983044628183501,1.9480901504594919
veh1.78,1,148,178.6,0.8296651967390818,3.345576544989074
veh1.79,4,107,170.2,0.8950063979981552,2.901978669572483
veh1.80,0,68,162.2,0.9036252263980677,2.410065642351346
veh1.81,2,28,154.0,0.983044628183501,1.99774726964701
veh1.78,1,152,178.6,0.8296651967390818,3.395233664176592
veh1.79,4,111,170.2,0.8950063979981552,2.951635788760001
veh1.80,0,72,162.2,0.9036252263980677,2.4597227615388637
veh1.81,2,32,154.0,0.983044628183501,2.0474043888345284
veh1.78,1,156,178.6,0.8296651967390818,3.4448907833641105
veh1.79,4,115,170.2,0.8950063979981552,3.0012929079475192
veh1.80,0,76,162.2,0.9036252263980677,2.5093798807263816
veh1.81,3,36,154.0,0.983044628183501,2.0970615080220467
veh1.78,1,160,178.6,0.8296651967390818,3.494547902551629
veh1.79,4,119,170.2,0.8950063979981552,3.0509500271350376
veh1.80,0,80,162.2,0.9036252263980677,2.5590369999139
veh1.81,3,40,154.0,0.983044628183501,2.1467186272095646
veh1.82,2,0,145.8,0.5025163174873878,1.0029602506924453
veh1.79,1,123,170.2,0.8950063979981552,3.100607146322556
veh1.80,0,84,162.2,0.9036252263980677,2.6086941191014184
veh1.81,3,44,154.0,0.983044628183501,2.196375746397083
veh1.82,2,4,145.8,0.5025163174873878,1.0526173698799635
veh1.79,1,127,170.2,0.8950063979981552,3.150264265510074
veh1.80,0,88,162.2,0.9036252263980677,2.6583512382889367
veh1.81,3,48,154.0,0.983044628183501,2.246032865584601
veh1.82,2,8,145.8,0.5025163174873878,1.1022744890674816
veh1.79,1,131,170.2,0.8950063979981552,3.199921384697592
veh1.80,0,92,162.2,0.9036252263980677,2.708008357476455
veh1.81,3,52,154.0,0.983044628183501,2.2956899847721193
veh1.82,2,12,145.8,0.5025163174873878,1.151931608255
veh1.79,1,135,170.2,0.8950063979981552,3.24957850388511
veh1.80,0,96,162.2,0.9036252263980677,2.7576654766639725
veh1.81,3,56,154.0,0.983044628183501,2.3453471039596376
veh1.82,2,16,145.8,0.5025163174873878,1.201588727442518
veh1.79,1,139,170.2,0.8950063979981552,3.2992356230726285
veh1.80,4,100,162.2,0.9036252263980677,2.807322595851491
veh1.81,3,60,154.0,0.983044628183501,2.395004223147156
veh1.82,2,20,145.8,0.5025163174873878,1.2512458466300362
veh1.79,1,143,170.2,0.8950063979981552,3.348892742260147
veh1.80,4,104,162.2,0.9036252263980677,2.8569797150390093
veh1.81,3,64,154.0,0.983044628183501,2.444661342334674
veh1.82,2,24,145.8,0.5025163174873878,1.3009029658175546
veh1.79,1,147,170.2,0.8950063979981552,3.3985498614476652
veh1.80,4,108,162.2,0.9036252263980677,2.9066368342265276
veh1.81,0,68,154.0,0.983044628183501,2.4943184615221923
veh1.82,2,28,145.8,0.5025163174873878,1.3505600850050727
veh1.80,4,111,162.2,0.9036252263980677,2.9438796736171664
veh1.81,0,71,154.0,0.983044628183501,2.531561300912831
veh1.82,2,31,145.8,0.5025163174873878,1.3878029243957113
veh1.80,4,114,162.2,0.9036252263980677,2.981122513007805
veh1.81,0,74,154.0,0.983044628183501,2.5688041403034694
veh1.82,3,34,145.8,0.5025163174873878,1.42504576378635
veh1.80,4,117,162.2,0.9036252263980677,3.018365352398444
veh1.81,0,77,154.0,0.983044628183501,2.606046979694108
veh1.82,3,37,145.8,0.5025163174873878,1.4622886031769888
veh1.83,2,0,138.2,0.861261769909146,1.453512960158724
veh1.80,4,121,162.2,0.9036252263980677,3.0680224715859614
veh1.81,0,81,154.0,0.983044628183501,2.6557040988816265
veh1.82,3,41,145.8,0.5025163174873878,1.511945722364507
veh1.83,2,4,138.2,0.861261769909146,1.5031700793462421
veh1.80,1,125,162.2,0.9036252263980677,3.11767959077348
veh1.81,0,85,154.0,0.983044628183501,2.705361218069145
veh1.82,3,45,145.8,0.5025163174873878,1.5616028415520251
veh1.83,2,8,138.2,0.861261769909146,1.5528271985337603
veh1.80,1,129,162.2,0.9036252263980677,3.167336709960998
veh1.81,0,89,154.0,0.983044628183501,2.7550183372566632
veh1.82,3,49,145.8,0.5025163174873878,1.6112599607395435
veh1.83,2,12,138.2,0.861261769909146,1.6024843177212786
veh1.80,1,133,162.2,0.9036252263980677,3.2169938291485165
veh1.81,0,93,154.0,0.983044628183501,2.804675456444181
veh1.82,3,53,145.8,0.5025163174873878,1.6609170799270616
veh1.83,2,16,138.2,0.861261769909146,1.6521414369087968
veh1.80,1,137,162.2,0.9036252263980677,3.266650948336035
veh1.81,4,97,154.0,0.983044628183501,2.854332575631699
veh1.82,3,57,145.8,0.5025163174873878,1.7105741991145798
veh1.83,2,20,138.2,0.861261769909146,1.701798556096315
veh1.80,1,141,162.2,0.9036252263980677,3.3163080675235532
veh1.81,4,101,154.0,0.983044628183501,2.9039896948192174
veh1.82,3,61,145.8,0.5025163174873878,1.7602313183020981
veh1.83,2,24,138.2,0.861261769909146,1.7514556752838333
veh1.80,1,145,162.2,0.9036252263980677,3.3659651867110716
veh1.81,4,105,154.0,0.983044628183501,2.953646814006736
veh1.82,0,65,145.8,0.5025163174873878,1.8098884374896163
veh1.83,2,28,138.2,0.861261769909146,1.8011127944713514
veh1.80,1,149,162.2,0.9036252263980677,3.415622305898589
veh1.81,4,109,154.0,0.983044628183501,3.003303933194254
veh1.82,0,69,145.8,0.5025163174873878,1.8595455566771344
veh1.83,2,32,138.2,0.861261769909146,1.8507699136588696
veh1.80,1,153,162.2,0.9036252263980677,3.4652794250861074
veh1.81,4,113,154.0,0.983044628183501,3.0529610523817725
veh1.82,0,73,145.8,0.5025163174873878,1.9092026758646528
veh1.83,2,36,138.2,0.861261769909146,1.900427032846388
veh1.81,4,116,154.0,0.983044628183501,3.090203891772411
veh1.82,0,76,145.8,0.5025163174873878,1.9464455152552913
veh1.83,3,39,138.2,0.861261769909146,1.9376698722370265
veh1.84,2,0,130.2,0.7810185513472383,1.3296794782908528
veh1.81,4,120,154.0,0.983044628183501,3.139861010959929
veh1.82,0,80,145.8,0.5025163174873878,1.9961026344428094
veh1.83,3,43,138.2,0.861261769909146,1.9873269914245446
veh1.84,2,4,130.2,0.7810185513472383,1.3793365974783711
veh1.81,4,124,154.0,0.983044628183501,3.189518130147447
veh1.82,0,84,145.8,0.5025163174873878,2.045759753630328
veh1.83,3,47,138.2,0.861261769909146,2.036984110612063
veh1.84,2,8,130.2,0.7810185513472383,1.4289937166658893
veh1.81,1,128,154.0,0.983044628183501,3.2391752493349655
veh1.82,0,88,145.8,0.5025163174873878,2.095416872817846
veh1.83,3,51,138.2,0.861261769909146,2.0866412297995813
veh1.84,2,12,130.2,0.7810185513472383,1.4786508358534074
veh1.81,1,132,154.0,0.983044628183501,3.288832368522484
veh1.82,0,92,145.8,0.5025163174873878,2.145073992005364
veh1.83,3,55,138.2,0.861261769909146,2.1362983489870997
veh1.84,2,16,130.2,0.7810185513472383,1.5283079550409258
veh1.81,1,136,154.0,0.983044628183501,3.3384894877100018
veh1.82,4,96,145.8,0.5025163174873878,2.1947311111928824
veh1.83,3,59,138.2,0.861261769909146,2.1859554681746176
veh1.84,2,20,130.2,0.7810185513472383,1.577965074228444
veh1.81,1,140,154.0,0.983044628183501,3.38814660689752
veh1.82,4,100,145.8,0.5025163174873878,2.244388230380401
veh1.83,3,63,138.2,0.861261769909146,2.2356125873621355
veh1.84,2,24,130.2,0.7810185513472383,1.627622193415962
veh1.81,1,144,154.0,0.983044628183501,3.4378037260850385
veh1.82,4,104,145.8,0.5025163174873878,2.2940453495679187
veh1.83,3,67,138.2,0.861261769909146,2.285269706549654
veh1.84,2,28,130.2,0.7810185513472383,1.6772793126034804
veh1.81,1,148,154.0,0.983044628183501,3.487460845272557
